Symbol,HedgeFlag,Long,LongAvail,LongCost,Short,ShortAvail,ShortCost,RedPurAvailable,DayLong,DayShort,YdLongRemain,YdShortRemain,PreQuota,Quota,Trading?PL,Position?PL,Total?PL,Total?Stocks?Value,Total?Future?Value,Delta,Gamma,Vega,Theta,Undl,C/P,Expire,Strike,StrategyGroup,Strategy,SubStrategy,Account
10000982?CG,SPECULATION,0,0,0,6,6,0.1263,0,0,6,0,0,0,0,390,0,390,0,0,159630.4774,-3055.816956,-3.814942051,73.09929974,510050?CG,P,2017/9/27,2.85,MarketMaking1,SSE50,SSE50-MarketMaking1-absolute_return-@172.16.10.120:17103,absolute_return
10000983?CG,SPECULATION,0,0,0,50,50,0.033864,0,0,0,0,50,0,0,0,0,0,0,0,-432429.4902,-56496.32644,-2216.158175,304.7287895,510050?CG,C,2017/12/27,2.85,MarketMaking1,SSE50,SSE50-MarketMaking1-absolute_return-@172.16.10.120:17103,absolute_return
10000985?CG,SPECULATION,0,0,0,29,29,0.061731034,0,0,0,0,29,0,0,0,0,0,0,0,-320974.8453,-24537.72828,-2061.803218,138.2242396,510050?CG,C,2018/3/28,2.85,MarketMaking1,SSE50,SSE50-MarketMaking1-absolute_return-@172.16.10.120:17103,absolute_return
10000986?CG,SPECULATION,0,0,0,46,46,0.164623913,0,0,0,0,46,0,0,0,0,0,0,0,737467.4868,-38921.91382,-3270.446484,112.9633717,510050?CG,P,2018/3/28,2.85,MarketMaking1,SSE50,SSE50-MarketMaking1-absolute_return-@172.16.10.120:17103,absolute_return
10000991?CG,SPECULATION,0,0,0,50,50,0.141144,0,0,50,0,0,0,0,-3728,0,-3728,0,0,-1138114.713,-73813.51211,-818.8746938,415.8566476,510050?CG,C,2017/10/25,2.6,MarketMaking1,SSE50,SSE50-MarketMaking1-absolute_return-@172.16.10.120:17103,absolute_return
10000997?CG,SPECULATION,50,50,0.015156,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,-380856.0989,104587.6659,1134.728646,-411.6011809,510050?CG,P,2017/10/25,2.65,MarketMaking1,SSE50,SSE50-MarketMaking1-absolute_return-@172.16.10.120:17103,absolute_return
10000998?CG,SPECULATION,50,50,0.022428,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,-595707.6629,122331.8275,1326.914715,-468.2036343,510050?CG,P,2017/10/25,2.7,MarketMaking1,SSE50,SSE50-MarketMaking1-absolute_return-@172.16.10.120:17103,absolute_return
10000999?CG,SPECULATION,40,40,0.042805,0,0,0,0,40,0,0,0,0,0,-1642,0,-1642,0,0,-653847.0589,93659.57991,1037.72882,-358.4777961,510050?CG,P,2017/10/25,2.75,MarketMaking1,SSE50,SSE50-MarketMaking1-absolute_return-@172.16.10.120:17103,absolute_return
10001006?CG,SPECULATION,50,50,0.166518,0,0,0,0,50,0,0,0,0,0,-3009,0,-3009,0,0,-1211818.645,48006.01418,614.6346252,-176.1883196,510050?CG,P,2017/10/25,2.9,MarketMaking1,SSE50,SSE50-MarketMaking1-absolute_return-@172.16.10.120:17103,absolute_return
10000887?CG,SPECULATION,0,0,0,0,0,0,0,0,66,0,0,0,0,-2905,0,-2905,0,0,0,0,0,0,510050?CG,C,2017/12/27,2.25,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
10000897?CG,SPECULATION,0,0,0,25,25,0.565076,0,0,25,0,0,0,0,-906,0,-906,0,0,-666851.7894,-2610.206497,-122.2822322,61.87680295,510050?CG,C,2017/12/27,2.2,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
10000898?CG,SPECULATION,0,0,0,89,89,0.016538202,0,0,0,0,89,0,0,0,0,0,0,0,37907.62989,-9292.335128,-435.3247466,60.35862152,510050?CG,P,2017/12/27,2.2,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
10000915?CG,SPECULATION,0,0,0,67,67,0,0,0,0,0,67,0,0,0,0,0,0,0,-1451115.718,-60331.33014,-2333.035945,389.422733,510050?CG,C,2017/12/27,2.55,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
10000922?CG,SPECULATION,33,33,0.009018182,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,-1105.322116,2650.945459,1.914095978,-25.12921553,510050?CG,P,2017/9/27,2.6,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
10000929?CG,SPECULATION,1,1,0.078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26812.7721,772.9680694,0.397774992,-5.889631233,510050?CG,C,2017/9/27,2.65,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
10000930?CG,SPECULATION,50,50,0.0031,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,-14361.395,38648.40347,19.88874961,-185.5864027,510050?CG,P,2017/9/27,2.65,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
10000931?CG,SPECULATION,0,0,0,64,64,0.096082813,0,0,0,0,64,0,0,0,0,0,0,0,-1129647.333,-77362.06815,-2937.398969,433.6864405,510050?CG,C,2017/12/27,2.65,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
10000950?CG,SPECULATION,50,50,0.01235,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,-463782.133,510486.4852,260.5681933,-2388.708294,510050?CG,P,2017/9/27,2.7,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
10000959?CG,SPECULATION,0,0,0,60,60,0.11849,0,0,0,0,60,0,0,0,0,0,0,0,-776080.059,-77639.62717,-2965.30437,413.0104116,510050?CG,C,2017/12/27,2.75,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
10000965?CG,SPECULATION,29,29,0.022396552,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,34546.90664,38652.8463,38.2677476,-694.1874527,510050?CG,C,2017/9/27,2.8,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
10000967?CG,SPECULATION,0,0,0,35,35,0.076931429,0,0,0,0,35,0,0,0,0,0,0,0,-373679.9329,-43266.16693,-1671.008394,230.2076957,510050?CG,C,2017/12/27,2.8,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
10000981?CG,SPECULATION,50,50,0.011864,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,24746.02191,25465.1413,31.79118376,-726.2744927,510050?CG,C,2017/9/27,2.85,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
10000983?CG,SPECULATION,0,0,0,36,36,0.0468,0,0,0,0,36,0,0,0,0,0,0,0,-311349.2329,-40677.35503,-1595.633886,219.4047285,510050?CG,C,2017/12/27,2.85,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
10000988?CG,SPECULATION,3,3,0.0495,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-20528.64773,2103.942002,175.4369937,-7.809178925,510050?CG,P,2018/3/28,2.55,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
10000997?CG,SPECULATION,3,3,0.0074,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-22851.36593,6275.259954,68.08371874,-24.69607085,510050?CG,P,2017/10/25,2.65,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
10000998?CG,SPECULATION,50,50,0.016738,0,0,0,0,50,0,0,0,0,0,-569,0,-569,0,0,-595707.6629,122331.8275,1326.914715,-468.2036343,510050?CG,P,2017/10/25,2.7,MarketMaking1,SSE50,SSE50-MarketMaking1-steady_return-@172.16.10.120:17103,steady_return
SR801?ZCE,SPECULATION,45,45,6005.355556,0,0,0,0,0,0,45,0,0,0,0,-9450,-9450,0,0,2754450,0,0,0,SR801?ZCE,NA,NA,0,PutCallParity,SR,SR-PutCallParity-absolute_return-@172.16.10.119:17103,absolute_return
SR801C6800?ZCE,SPECULATION,0,0,0,7,7,212.7857143,0,0,0,0,7,0,0,0,70,70,0,0,-7957.929314,-4088.312922,-71.38678358,9.571163233,SR801?ZCE,C,2017/11/24,6800,PutCallParity,SR,SR-PutCallParity-absolute_return-@172.16.10.119:17103,absolute_return
SR801C6900?ZCE,SPECULATION,0,0,0,10,10,110.55,0,0,0,0,10,0,0,0,50,50,0,0,-5339.644292,-3019.509308,-53.04935756,7.156441216,SR801?ZCE,C,2017/11/24,6900,PutCallParity,SR,SR-PutCallParity-absolute_return-@172.16.10.119:17103,absolute_return
SR801C7000?ZCE,SPECULATION,0,0,0,4,4,113.75,0,0,0,0,4,0,0,0,40,40,0,0,-1001.389657,-609.4250733,-10.84312029,1.481362875,SR801?ZCE,C,2017/11/24,7000,PutCallParity,SR,SR-PutCallParity-absolute_return-@172.16.10.119:17103,absolute_return
SR801C7100?ZCE,SPECULATION,0,0,0,8,8,65.375,0,0,0,0,8,0,0,0,0,0,0,0,-957.7744907,-615.5004474,-11.14906375,1.55067808,SR801?ZCE,C,2017/11/24,7100,PutCallParity,SR,SR-PutCallParity-absolute_return-@172.16.10.119:17103,absolute_return
SR801C7200?ZCE,SPECULATION,0,0,0,8,8,38,0,0,0,0,8,0,0,0,0,0,0,0,-474.4280019,-316.9662493,-5.869014972,0.834431398,SR801?ZCE,C,2017/11/24,7200,PutCallParity,SR,SR-PutCallParity-absolute_return-@172.16.10.119:17103,absolute_return
SR801P6800?ZCE,SPECULATION,7,7,9.142857143,0,0,0,0,0,0,7,0,0,0,0,1610,1610,0,0,-420512.0707,4088.312922,71.38678358,-9.571163233,SR801?ZCE,P,2017/11/24,6800,PutCallParity,SR,SR-PutCallParity-absolute_return-@172.16.10.119:17103,absolute_return
SR801P6900?ZCE,SPECULATION,10,10,262.95,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,-606760.3557,3019.509308,53.04935756,-7.156441216,SR801?ZCE,P,2017/11/24,6900,PutCallParity,SR,SR-PutCallParity-absolute_return-@172.16.10.119:17103,absolute_return
SR801P7000?ZCE,SPECULATION,4,4,64.5,0,0,0,0,0,0,4,0,0,0,0,580,580,0,0,-243838.6103,609.4250733,10.84312029,-1.481362875,SR801?ZCE,P,2017/11/24,7000,PutCallParity,SR,SR-PutCallParity-absolute_return-@172.16.10.119:17103,absolute_return
SR801P7100?ZCE,SPECULATION,8,8,272.25,0,0,0,0,0,0,8,0,0,0,0,80,80,0,0,-488722.2255,615.5004474,11.14906375,-1.55067808,SR801?ZCE,P,2017/11/24,7100,PutCallParity,SR,SR-PutCallParity-absolute_return-@172.16.10.119:17103,absolute_return
SR801P7200?ZCE,SPECULATION,8,8,488.375,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-489205.572,316.9662493,5.869014972,-0.834431398,SR801?ZCE,P,2017/11/24,7200,PutCallParity,SR,SR-PutCallParity-absolute_return-@172.16.10.119:17103,absolute_return
SR801?ZCE,SPECULATION,12,12,0,0,0,0,0,0,0,12,0,0,0,0,-2520,-2520,0,0,734520,0,0,0,SR801?ZCE,NA,NA,0,PutCallParity,SR,SR-PutCallParity-steady_return-@172.16.10.119:17103,steady_return
SR805C6700?ZCE,SPECULATION,1,1,4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13121.26843,1970.060349,125.1769674,-4.949179432,SR805?ZCE,C,2018/3/26,6700,PutCallParity,SR,SR-PutCallParity-steady_return-@172.16.10.119:17103,steady_return
SR805P6700?ZCE,SPECULATION,0,0,0,1,1,60.15,0,0,0,0,1,0,0,0,-195,-195,0,0,45658.73157,-1970.060349,-125.1769674,4.949179432,SR805?ZCE,P,2018/3/26,6700,PutCallParity,SR,SR-PutCallParity-steady_return-@172.16.10.119:17103,steady_return
jd1801?DCE,SPECULATION,0,0,0,0,0,0,0,2,2,0,0,0,0,240,0,240,0,0,0,0,0,0,jd1801?DCE,NA,NA,0,CalendarMA,SU,SU-CalendarMA-All_Weather_1-@172.16.10.182:17103,All_Weather_1
jd1805?DCE,SPECULATION,0,0,0,0,0,0,0,2,2,0,0,0,0,-100,0,-100,0,0,0,0,0,0,jd1805?DCE,NA,NA,0,CalendarMA,SU,SU-CalendarMA-All_Weather_1-@172.16.10.182:17103,All_Weather_1
zn1711?SHF,SPECULATION,0,0,0,0,0,0,0,5,5,0,0,0,0,1625,0,1625,0,0,0,0,0,0,zn1711?SHF,NA,NA,0,CalendarMA,SU,SU-CalendarMA-All_Weather_1-@172.16.10.182:17103,All_Weather_1
zn1712?SHF,SPECULATION,0,0,0,0,0,0,0,5,5,0,0,0,0,-500,0,-500,0,0,0,0,0,0,zn1712?SHF,NA,NA,0,CalendarMA,SU,SU-CalendarMA-All_Weather_1-@172.16.10.182:17103,All_Weather_1
zn1711?SHF,SPECULATION,0,0,0,0,0,0,0,15,15,0,0,0,0,4450,0,4450,0,0,0,0,0,0,zn1711?SHF,NA,NA,0,CalendarMA,SU,SU-CalendarMA-All_Weather_2-@172.16.10.182:17103,All_Weather_2
zn1712?SHF,SPECULATION,0,0,0,0,0,0,0,15,15,0,0,0,0,-2375,0,-2375,0,0,0,0,0,0,zn1712?SHF,NA,NA,0,CalendarMA,SU,SU-CalendarMA-All_Weather_2-@172.16.10.182:17103,All_Weather_2
zn1711?SHF,SPECULATION,0,0,0,0,0,0,0,18,18,0,0,0,0,5100,0,5100,0,0,0,0,0,0,zn1711?SHF,NA,NA,0,CalendarMA,SU,SU-CalendarMA-All_Weather_3-@172.16.10.182:17103,All_Weather_3
zn1712?SHF,SPECULATION,0,0,0,0,0,0,0,18,18,0,0,0,0,-2825,0,-2825,0,0,0,0,0,0,zn1712?SHF,NA,NA,0,CalendarMA,SU,SU-CalendarMA-All_Weather_3-@172.16.10.182:17103,All_Weather_3
000078?CS,SPECULATION,400,400,0,0,0,0,0,0,0,400,0,0,0,0,20,20,2652,0,2652,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_01-Event_Real-balance01-@172.16.10.195:17103,balance01
300274?CS,SPECULATION,19300,19300,16.41709845,0,0,0,0,0,0,19300,0,0,0,0,14668,14668,319608,0,319608,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_01-Event_Real-balance01-@172.16.10.195:17103,balance01
600004?CG,SPECULATION,24200,24200,12.86508264,0,0,0,0,0,0,24200,0,0,0,0,5324,5324,316052,0,316052,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_01-Event_Real-balance01-@172.16.10.195:17103,balance01
600026?CG,SPECULATION,600,600,10.757,0,0,0,0,0,0,600,0,0,0,0,0,0,3840,0,3840,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_01-Event_Real-balance01-@172.16.10.195:17103,balance01
600196?CG,SPECULATION,9500,9500,33.66221053,0,0,0,0,0,0,9500,0,0,0,0,-380,-380,313215,0,313215,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_01-Event_Real-balance01-@172.16.10.195:17103,balance01
600681?CG,SPECULATION,21400,21400,14.74626168,0,0,0,0,0,0,21400,0,0,0,0,-2354,-2354,321856,0,321856,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_01-Event_Real-balance01-@172.16.10.195:17103,balance01
601015?CG,SPECULATION,200,200,1.265,0,0,0,0,0,0,200,0,0,0,0,78,78,2346,0,2346,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_01-Event_Real-balance01-@172.16.10.195:17103,balance01
IC1710?CFF,SPECULATION,0,0,0,1,1,6050.8,0,0,0,0,1,0,0,0,-14840,-14840,0,-1311840,-1311840,0,0,0,IC1710?CFF,NA,NA,0,Event_Real,Earning,Earning_01-Event_Real-balance01-@172.16.10.195:17103,balance01
000039?CS,SPECULATION,3600,3600,17.90888889,0,0,0,0,0,0,3600,0,0,0,0,576,576,65376,0,65376,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
000063?CS,SPECULATION,2400,2400,26.34791667,0,0,0,0,0,0,2400,0,0,0,0,3456,3456,67248,0,67248,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
002071?CS,SPECULATION,6800,6800,9.992058824,0,0,0,0,0,0,6800,0,0,0,0,0,0,67592,0,67592,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
002304?CS,SPECULATION,600,600,100.3816667,0,0,0,0,0,0,600,0,0,0,0,138,138,60186,0,60186,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
002334?CS,SPECULATION,7100,7100,8.888450704,0,0,0,0,0,0,7100,0,0,0,0,-568,-568,63403,0,63403,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
002534?CS,SPECULATION,5500,5500,11.62781818,0,0,0,0,0,0,5500,0,0,0,0,-110,-110,64790,0,64790,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
002717?CS,SPECULATION,2200,2200,28.34318182,0,0,0,0,0,0,2200,0,0,0,0,1628,1628,64768,0,64768,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
300068?CS,SPECULATION,3500,3500,18.48171429,0,0,0,0,0,0,3500,0,0,0,0,-665,-665,64400,0,64400,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
300116?CS,SPECULATION,5700,5700,11.24578947,0,0,0,0,0,0,5700,0,0,0,0,684,684,65322,0,65322,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
300124?CS,SPECULATION,2300,2300,27.49869565,0,0,0,0,0,0,2300,0,0,0,0,1564,1564,64745,0,64745,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
300129?CS,SPECULATION,7900,7900,7.83721519,0,0,0,0,0,0,7900,0,0,0,0,-79,-79,61304,0,61304,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
300274?CS,SPECULATION,3600,3600,16.0225,0,0,0,0,0,0,3600,0,0,0,0,2736,2736,59616,0,59616,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
300335?CS,SPECULATION,3400,3400,18.80088235,0,0,0,0,0,0,3400,0,0,0,0,102,102,64294,0,64294,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
600373?CG,SPECULATION,2800,2800,22.47892857,0,0,0,0,0,0,2800,0,0,0,0,-392,-392,62860,0,62860,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
600452?CG,SPECULATION,1600,1600,39.2525,0,0,0,0,0,0,1600,0,0,0,0,1264,1264,64432,0,64432,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
600884?CG,SPECULATION,2800,2800,22.89607143,0,0,0,0,0,0,2800,0,0,0,0,3276,3276,67844,0,67844,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
600885?CG,SPECULATION,1600,1600,40.125625,0,0,0,0,0,0,1600,0,0,0,0,1440,1440,65888,0,65888,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
601006?CG,SPECULATION,7100,7100,8.914084507,0,0,0,0,0,0,7100,0,0,0,0,-497,-497,62764,0,62764,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
601088?CG,SPECULATION,3000,3000,20.31333333,0,0,0,0,0,0,3000,0,0,0,0,180,180,63870,0,63870,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
603111?CG,SPECULATION,4300,4300,14.53418605,0,0,0,0,0,0,4300,0,0,0,0,1462,1462,63855,0,63855,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
603337?CG,SPECULATION,1500,1500,43.618,0,0,0,0,0,0,1500,0,0,0,0,3540,3540,68925,0,68925,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
IC1710?CFF,SPECULATION,0,0,0,1,1,6050.8,0,0,0,0,1,0,0,0,-14840,-14840,0,-1311840,-1311840,0,0,0,IC1710?CFF,NA,NA,0,Event_Real,Earning,Earning_02-Event_Real-balance01-@172.16.10.195:17103,balance01
002775?CS,SPECULATION,4900,4900,20.94612245,0,0,0,0,4900,0,0,0,0,0,852,0,852,103488,0,103488,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
000651?CS,SPECULATION,0,0,0,0,0,0,0,0,1800,0,0,0,0,-118,270,152,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
000830?CS,SPECULATION,9500,9500,11.22610526,0,0,0,0,9500,0,0,0,0,0,2602,0,2602,109250,0,109250,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
002008?CS,SPECULATION,0,0,0,0,0,0,0,0,1700,0,0,0,0,633,340,973,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
002013?CS,SPECULATION,9200,9200,11.21684783,0,0,0,0,9200,0,0,0,0,0,121,0,121,103316,0,103316,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
002310?CS,SPECULATION,0,0,0,0,0,0,0,0,3300,0,0,0,0,155,33,188,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
002322?CS,SPECULATION,0,0,0,0,0,0,0,0,3000,0,0,0,0,-430,1110,680,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
002343?CS,SPECULATION,0,0,0,0,0,0,0,0,1800,0,0,0,0,-579,1854,1275,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
002440?CS,SPECULATION,0,0,0,0,0,0,0,0,3600,0,0,0,0,228,-720,-492,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
002601?CS,SPECULATION,0,0,0,0,0,0,0,0,3700,0,0,0,0,105,-185,-80,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
002640?CS,SPECULATION,0,0,0,0,0,0,0,0,3300,0,0,0,0,-768,792,24,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
002658?CS,SPECULATION,7000,7000,14.98371429,0,0,0,0,7000,0,0,0,0,0,44,0,44,104930,0,104930,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
002717?CS,SPECULATION,0,0,0,0,0,0,0,0,2200,0,0,0,0,-1087,1628,541,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
300007?CS,SPECULATION,0,0,0,0,0,0,0,0,3800,0,0,0,0,-1283,1672,389,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
300050?CS,SPECULATION,9600,9600,10.88645833,0,0,0,0,9600,0,0,0,0,0,2530,0,2530,107040,0,107040,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
300203?CS,SPECULATION,0,0,0,0,0,0,0,0,2000,0,0,0,0,226,820,1046,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
300219?CS,SPECULATION,7900,7900,12.87632911,0,0,0,0,7900,0,0,0,0,0,582,0,582,102305,0,102305,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
300335?CS,SPECULATION,5500,5500,19.37309091,0,0,0,0,2100,0,3400,0,0,0,-87,102,15,104005,0,104005,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
300355?CS,SPECULATION,8500,8500,12.052,0,0,0,0,8500,0,0,0,0,0,1853,0,1853,104295,0,104295,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
300426?CS,SPECULATION,0,0,0,0,0,0,0,0,2600,0,0,0,0,-154,494,340,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
600522?CG,SPECULATION,7700,7700,14.0374026,0,0,0,0,7700,0,0,0,0,0,3408,0,3408,111496,0,111496,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
600567?CG,SPECULATION,19700,19700,5.282741117,0,0,0,0,6800,0,12900,0,0,0,661,2193,2854,105789,0,105789,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
600754?CG,SPECULATION,0,0,0,0,0,0,0,0,2100,0,0,0,0,231,-441,-210,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
600958?CG,SPECULATION,0,0,0,0,0,0,0,0,4200,0,0,0,0,826,-1092,-266,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
600990?CG,SPECULATION,0,0,0,0,0,0,0,0,1200,0,0,0,0,3,0,3,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
601012?CG,SPECULATION,0,0,0,0,0,0,0,0,2400,0,0,0,0,-786,264,-522,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
601088?CG,SPECULATION,0,0,0,0,0,0,0,0,3300,0,0,0,0,261,198,459,0,0,0,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
603111?CG,SPECULATION,7100,7100,14.62971831,0,0,0,0,7100,0,0,0,0,0,1564,0,1564,105435,0,105435,0,0,0,NA,NA,NA,0,Event_Real,Earning,Earning_03-Event_Real-balance01-@172.16.10.195:17103,balance01
